,flair_date,berita_tagged
0,-,"Sentence[308]: ""_KlubDewa United Basketball Resmi Pindah Kandang ke Banten, Perbasi Tangerang Semringah_     \- Dewa United Basketball resmi berpindah kandang ke Banten pada IBL musim 2023.  Tim berjuluk Anak Dewa itu pindah dari Surabaya, _homebase_ mereka sebelumnya.  Perpindahan itu pun langsung disambut hangat oleh Pengurus Provinsi, Perbasi Tangerang.  Ketua Pengprov Perbasi Tangerang Andri S Permana mengatakan kehadiran Dewa United Banten diharapkan membuat suasana perbasketan Tangerang semakin bergairah.  ""Untuk Dewa United yang sudah resmi berlabuh di Kota Tangerang, akhirnya kita punya harapan besar bahwa keberadaan Dewa United pasti mampu memberikan dampak langsung bagi sektor perkembangan olahraga khususnya basket di Kota Tangerang,"" ujar Andri.  ""Dewa United bisa menjadi katalis anak-anak muda yang ingin mempercayakan basket sebagai media pembentukan karakter mereka, akhirnya mimpi mereka untuk menjadi atlet profesional di Tangerang menjadi lebih terbuka dengan keberadaan Dewa United,"" sambungnya.  Andri pun menambahkan, dengan kehadiran Dewa United Banten tentu akan mendongkrak impian Perbasi Kota Tangerang untuk membangun iklim _sport industry_ di wilayahnya.  Lebih lanjut, Perbasi Kota Tangerang memiliki impian berkolaborasi dengan Dewa United untuk membangun sport industry.  Hal itu bisa direpresentasikan melalui event-event olahraga terutama basket yang bisa menjadi daya tarik dalam sport tourism.  ""Dewa United sebagai organisasi yang sudah kukuh tentunya akan memberikan dampak sosial-ekonomi kepada masyarakat Kota Tangerang. Keberadaan Dewa United diharapkan juga bisa membangun iklim sport industry yang bagus di Kota Tangerang yang menjadi mimpi besarnya Pak Wali Kota Tangerang,"" ucap Andri.  ""Bahwa olahraga yang dikelola dengan baik akan menjadi industri, dan industri olahraga akan bisa menjadi destinasi wisata olahraga yang itu sangat diharapkan oleh Pak Wali Kota agar berdampak kepada nilai ekonomi masyarakat, terutama UMKM yang ada di Kota Tangerang,"" pungkasnya.  (Alfarizy/M39)"" → [""_""/PUNCT, ""KlubDewa""/PROPN, ""United""/PROPN, ""Basketball""/PROPN, ""Resmi""/PROPN, ""Pindah""/PROPN, ""Kandang""/PROPN, ""ke""/ADP, ""Banten""/PROPN, "",""/PUNCT, ""Perbasi""/PROPN, ""Tangerang""/PROPN, ""Semringah""/PROPN, ""_""/PUNCT, ""\-""/PUNCT, ""Dewa""/PROPN, ""United""/PROPN, ""Basketball""/PROPN, ""resmi""/ADJ, ""berpindah""/VERB, ""kandang""/NOUN, ""ke""/ADP, ""Banten""/PROPN, ""pada""/ADP, ""IBL""/PROPN, ""musim""/NOUN, ""2023""/NUM, "".""/PUNCT, ""Tim""/PROPN, ""berjuluk""/VERB, ""Anak""/PROPN, ""Dewa""/PROPN, ""itu""/DET, ""pindah""/VERB, ""dari""/ADP, ""Surabaya""/PROPN, "",""/PUNCT, ""_""/PUNCT, ""homebase""/NOUN, ""_""/PUNCT, ""mereka""/PRON, ""sebelumnya""/ADV, "".""/PUNCT, ""Perpindahan""/NOUN, ""itu""/DET, ""pun""/PART, ""langsung""/ADV, ""disambut""/VERB, ""hangat""/ADJ, ""oleh""/ADP, ""Pengurus""/PROPN, ""Provinsi""/PROPN, "",""/PUNCT, ""Perbasi""/PROPN, ""Tangerang""/PROPN, "".""/PUNCT, ""Ketua""/NOUN, ""Pengprov""/PROPN, ""Perbasi""/PROPN, ""Tangerang""/PROPN, ""Andri""/PROPN, ""S""/PROPN, ""Permana""/PROPN, ""mengatakan""/VERB, ""kehadiran""/NOUN, ""Dewa""/PROPN, ""United""/PROPN, ""Banten""/PROPN, ""diharapkan""/VERB, ""membuat""/VERB, ""suasana""/NOUN, ""perbasketan""/NOUN, ""Tangerang""/PROPN, ""semakin""/ADV, ""bergairah""/VERB, "".""/PUNCT, """"""/PUNCT, ""Untuk""/ADP, ""Dewa""/PROPN, ""United""/PROPN, ""yang""/PRON, ""sudah""/AUX, ""resmi""/ADJ, ""berlabuh""/VERB, ""di""/ADP, ""Kota""/PROPN, ""Tangerang""/PROPN, "",""/PUNCT, ""akhirnya""/ADV, ""kita""/PRON, ""punya""/VERB, ""harapan""/NOUN, ""besar""/ADJ, ""bahwa""/SCONJ, ""keberadaan""/NOUN, ""Dewa""/PROPN, ""United""/PROPN, ""pasti""/ADV, ""mampu""/AUX, ""memberikan""/VERB, ""dampak""/NOUN, ""langsung""/ADJ, ""bagi""/ADP, ""sektor""/NOUN, ""perkembangan""/NOUN, ""olahraga""/NOUN, ""khususnya""/ADJ, ""basket""/NOUN, ""di""/ADP, ""Kota""/PROPN, ""Tangerang""/PROPN, "",""""/PUNCT, ""ujar""/PROPN, ""Andri""/PROPN, "".""/PUNCT, """"""/PUNCT, ""Dewa""/PROPN, ""United""/PROPN, ""bisa""/AUX, ""menjadi""/VERB, ""katalis""/NOUN, ""anak-anak""/NOUN, ""muda""/ADJ, ""yang""/PRON, ""ingin""/AUX, ""mempercayakan""/VERB, ""basket""/NOUN, ""sebagai""/ADP, ""media""/NOUN, ""pembentukan""/NOUN, ""karakter""/NOUN, ""mereka""/PRON, "",""/PUNCT, ""akhirnya""/ADV, ""mimpi""/NOUN, ""mereka""/PRON, ""untuk""/SCONJ, ""menjadi""/VERB, ""atlet""/NOUN, ""profesional""/ADJ, ""di""/ADP, ""Tangerang""/PROPN, ""menjadi""/VERB, ""lebih""/ADV, ""terbuka""/VERB, ""dengan""/ADP, ""keberadaan""/NOUN, ""Dewa""/PROPN, ""United""/PROPN, "",""""/PUNCT, ""sambungnya""/NOUN, "".""/PUNCT, ""Andri""/PROPN, ""pun""/PART, ""menambahkan""/VERB, "",""/PUNCT, ""dengan""/ADP, ""kehadiran""/NOUN, ""Dewa""/PROPN, ""United""/PROPN, ""Banten""/PROPN, ""tentu""/ADV, ""akan""/AUX, ""mendongkrak""/VERB, ""impian""/NOUN, ""Perbasi""/PROPN, ""Kota""/PROPN, ""Tangerang""/PROPN, ""untuk""/SCONJ, ""membangun""/VERB, ""iklim""/NOUN, ""_""/SYM, ""sport""/NOUN, ""industry""/NOUN, ""_""/SYM, ""di""/ADP, ""wilayahnya""/NOUN, "".""/PUNCT, ""Lebih""/ADV, ""lanjut""/VERB, "",""/PUNCT, ""Perbasi""/PROPN, ""Kota""/PROPN, ""Tangerang""/PROPN, ""memiliki""/VERB, ""impian""/NOUN, ""berkolaborasi""/VERB, ""dengan""/ADP, ""Dewa""/PROPN, ""United""/PROPN, ""untuk""/SCONJ, ""membangun""/VERB, ""sport""/NOUN, ""industry""/NOUN, "".""/PUNCT, ""Hal""/NOUN, ""itu""/DET, ""bisa""/AUX, ""direpresentasikan""/VERB, ""melalui""/ADP, ""event-event""/NOUN, ""olahraga""/NOUN, ""terutama""/ADV, ""basket""/NOUN, ""yang""/PRON, ""bisa""/AUX, ""menjadi""/VERB, ""daya""/NOUN, ""tarik""/NOUN, ""dalam""/ADP, ""sport""/NOUN, ""tourism""/PROPN, "".""/PUNCT, """"""/PUNCT, ""Dewa""/PROPN, ""United""/PROPN, ""sebagai""/ADP, ""organisasi""/NOUN, ""yang""/PRON, ""sudah""/AUX, ""kukuh""/ADJ, ""tentunya""/ADV, ""akan""/AUX, ""memberikan""/VERB, ""dampak""/NOUN, ""sosial-ekonomi""/NOUN, ""kepada""/ADP, ""masyarakat""/NOUN, ""Kota""/PROPN, ""Tangerang""/PROPN, "".""/PUNCT, ""Keberadaan""/NOUN, ""Dewa""/PROPN, ""United""/PROPN, ""diharapkan""/VERB, ""juga""/ADV, ""bisa""/AUX, ""membangun""/VERB, ""iklim""/NOUN, ""sport""/NOUN, ""industry""/NOUN, ""yang""/PRON, ""bagus""/ADJ, ""di""/ADP, ""Kota""/PROPN, ""Tangerang""/PROPN, ""yang""/PRON, ""menjadi""/VERB, ""mimpi""/NOUN, ""besarnya""/ADJ, ""Pak""/PROPN, ""Wali""/PROPN, ""Kota""/PROPN, ""Tangerang""/PROPN, "",""""/PUNCT, ""ucap""/VERB, ""Andri""/PROPN, "".""/PUNCT, """"""/PUNCT, ""Bahwa""/SCONJ, ""olahraga""/NOUN, ""yang""/PRON, ""dikelola""/VERB, ""dengan""/SCONJ, ""baik""/ADJ, ""akan""/AUX, ""menjadi""/VERB, ""industri""/NOUN, "",""/PUNCT, ""dan""/CCONJ, ""industri""/NOUN, ""olahraga""/NOUN, ""akan""/AUX, ""bisa""/AUX, ""menjadi""/VERB, ""destinasi""/NOUN, ""wisata""/NOUN, ""olahraga""/NOUN, ""yang""/PRON, ""itu""/DET, ""sangat""/ADV, ""diharapkan""/VERB, ""oleh""/ADP, ""Pak""/PROPN, ""Wali""/PROPN, ""Kota""/PROPN, ""agar""/SCONJ, ""berdampak""/VERB, ""kepada""/ADP, ""nilai""/NOUN, ""ekonomi""/NOUN, ""masyarakat""/NOUN, "",""/PUNCT, ""terutama""/ADV, ""UMKM""/PROPN, ""yang""/PRON, ""ada""/VERB, ""di""/ADP, ""Kota""/PROPN, ""Tangerang""/PROPN, "",""""/PUNCT, ""pungkasnya""/NOUN, "".""/PUNCT, ""(""/PUNCT, ""Alfarizy""/PROPN, ""/""/PUNCT, ""M39""/PROPN, "")""/PUNCT]"
1,11/12/2022,"Sentence[265]: ""Simak jadwal lengkap perhelatan BWF World Tour Finals 2022.  BWF World Tour Finals 2022 akan dimulai pada 7 hingga 11 Desember 2022.  Nantinya, pertandingan akan dijadwalkan dimulai pada pukul 11.00 WIB.  Dan mulai babak final yang dijadwalkan berlangsung Minggu 11 Desember 2022, akan dimulai pada jam 13.00 WIB.  Ada tujuh wakil dari Indonesia yang akan tampil di BWF World Tour Finals yang akan digelar di Thailand.  Mereka adalah Anthony Sinisuka Ginting dan Jonatan Christie di sektor tunggal putra.  Gregoria Mariska Tunjung di sektor tunggal putri.  Fajar Alfian/Muhammad Rian Ardianto dan Mohammad Ahsan/Hendra Setiawan untuk sektor ganda putra.  Pada sektor ganda putri ada Apriyani Rahayu/Siti Fadia Silva Ramadhanti.  Terakhir, Rinov Rivaldy/Pitha Haningtyas Mentari di sektor ganda campuran.  Ada dua nama yang mengejutkan, yakni Gregoria dan Apri/Fadia.  Pasalnya keduanya sebenarnya tak masuk ranking untuk mentas di ajang BWF World Tour Finals 2022.  Grego naik peringkat dan masuk BWF World Tour Finals setelah wakil Indoa mengundurkan diri.  Pusarla V Sindhu alami cedera dan harus merelakan ajang tahun ini untuk pemain cadangan.  Pemain cadangan tersebut adalah Gregoria Mariska Tunjung.  Sementara pasangan Apri/Fadia, nampaknya jadi rejeki nomplok.  Apri/ Fadia mendapatkan undangan secara resmi dari BWF untuk menggantikan wakil dari Jepang Matsuyama/ Shida yang mengundurkan diri.  Selain Gregoria dan Apri/Fadia, ganda putra Fajar Alfian/Muhammad Rian Ardianto yang juga lolos ternyata baru debut mentas di ajang BWF World Tour Finals."" → [""Simak""/PROPN, ""jadwal""/NOUN, ""lengkap""/ADJ, ""perhelatan""/NOUN, ""BWF""/PROPN, ""World""/PROPN, ""Tour""/PROPN, ""Finals""/PROPN, ""2022""/NUM, "".""/PUNCT, ""BWF""/PROPN, ""World""/PROPN, ""Tour""/PROPN, ""Finals""/PROPN, ""2022""/NUM, ""akan""/AUX, ""dimulai""/VERB, ""pada""/ADP, ""7""/NUM, ""hingga""/ADP, ""11""/NUM, ""Desember""/PROPN, ""2022""/NUM, "".""/PUNCT, ""Nantinya""/ADV, "",""/PUNCT, ""pertandingan""/NOUN, ""akan""/AUX, ""dijadwalkan""/VERB, ""dimulai""/VERB, ""pada""/ADP, ""pukul""/NOUN, ""11.00""/NUM, ""WIB""/PROPN, "".""/PUNCT, ""Dan""/CCONJ, ""mulai""/VERB, ""babak""/NOUN, ""final""/NOUN, ""yang""/PRON, ""dijadwalkan""/VERB, ""berlangsung""/VERB, ""Minggu""/NOUN, ""11""/NUM, ""Desember""/PROPN, ""2022""/NUM, "",""/PUNCT, ""akan""/AUX, ""dimulai""/VERB, ""pada""/ADP, ""jam""/NOUN, ""13.00""/NUM, ""WIB""/PROPN, "".""/PUNCT, ""Ada""/VERB, ""tujuh""/NUM, ""wakil""/NOUN, ""dari""/ADP, ""Indonesia""/PROPN, ""yang""/PRON, ""akan""/AUX, ""tampil""/VERB, ""di""/ADP, ""BWF""/PROPN, ""World""/PROPN, ""Tour""/PROPN, ""Finals""/PROPN, ""yang""/PRON, ""akan""/AUX, ""digelar""/VERB, ""di""/ADP, ""Thailand""/PROPN, "".""/PUNCT, ""Mereka""/PRON, ""adalah""/AUX, ""Anthony""/PROPN, ""Sinisuka""/PROPN, ""Ginting""/PROPN, ""dan""/CCONJ, ""Jonatan""/PROPN, ""Christie""/PROPN, ""di""/ADP, ""sektor""/NOUN, ""tunggal""/ADJ, ""putra""/NOUN, "".""/PUNCT, ""Gregoria""/PROPN, ""Mariska""/PROPN, ""Tunjung""/PROPN, ""di""/ADP, ""sektor""/NOUN, ""tunggal""/ADJ, ""putri""/NOUN, "".""/PUNCT, ""Fajar""/PROPN, ""Alfian""/PROPN, ""/""/PUNCT, ""Muhammad""/PROPN, ""Rian""/PROPN, ""Ardianto""/PROPN, ""dan""/CCONJ, ""Mohammad""/PROPN, ""Ahsan""/PROPN, ""/""/PUNCT, ""Hendra""/PROPN, ""Setiawan""/PROPN, ""untuk""/ADP, ""sektor""/NOUN, ""ganda""/NOUN, ""putra""/NOUN, "".""/PUNCT, ""Pada""/ADP, ""sektor""/NOUN, ""ganda""/NOUN, ""putri""/NOUN, ""ada""/VERB, ""Apriyani""/PROPN, ""Rahayu""/PROPN, ""/""/PUNCT, ""Siti""/PROPN, ""Fadia""/PROPN, ""Silva""/PROPN, ""Ramadhanti""/PROPN, "".""/PUNCT, ""Terakhir""/ADJ, "",""/PUNCT, ""Rinov""/PROPN, ""Rivaldy""/PROPN, ""/""/PUNCT, ""Pitha""/PROPN, ""Haningtyas""/PROPN, ""Mentari""/PROPN, ""di""/ADP, ""sektor""/NOUN, ""ganda""/NOUN, ""campuran""/NOUN, "".""/PUNCT, ""Ada""/VERB, ""dua""/NUM, ""nama""/NOUN, ""yang""/PRON, ""mengejutkan""/VERB, "",""/PUNCT, ""yakni""/ADV, ""Gregoria""/PROPN, ""dan""/CCONJ, ""Apri""/PROPN, ""/""/PUNCT, ""Fadia""/PROPN, "".""/PUNCT, ""Pasalnya""/ADV, ""keduanya""/ADV, ""sebenarnya""/ADV, ""tak""/PART, ""masuk""/VERB, ""ranking""/NOUN, ""untuk""/SCONJ, ""mentas""/VERB, ""di""/ADP, ""ajang""/NOUN, ""BWF""/PROPN, ""World""/PROPN, ""Tour""/PROPN, ""Finals""/PROPN, ""2022""/NUM, "".""/PUNCT, ""Grego""/PROPN, ""naik""/VERB, ""peringkat""/NOUN, ""dan""/CCONJ, ""masuk""/VERB, ""BWF""/PROPN, ""World""/PROPN, ""Tour""/PROPN, ""Finals""/PROPN, ""setelah""/ADP, ""wakil""/NOUN, ""Indoa""/PROPN, ""mengundurkan""/VERB, ""diri""/PRON, "".""/PUNCT, ""Pusarla""/PROPN, ""V""/PROPN, ""Sindhu""/PROPN, ""alami""/VERB, ""cedera""/NOUN, ""dan""/CCONJ, ""harus""/AUX, ""merelakan""/VERB, ""ajang""/NOUN, ""tahun""/NOUN, ""ini""/DET, ""untuk""/ADP, ""pemain""/NOUN, ""cadangan""/NOUN, "".""/PUNCT, ""Pemain""/NOUN, ""cadangan""/NOUN, ""tersebut""/DET, ""adalah""/AUX, ""Gregoria""/PROPN, ""Mariska""/PROPN, ""Tunjung""/PROPN, "".""/PUNCT, ""Sementara""/SCONJ, ""pasangan""/NOUN, ""Apri""/PROPN, ""/""/PUNCT, ""Fadia""/PROPN, "",""/PUNCT, ""nampaknya""/ADV, ""jadi""/VERB, ""rejeki""/NOUN, ""nomplok""/NOUN, "".""/PUNCT, ""Apri""/PROPN, ""/""/PUNCT, ""Fadia""/PROPN, ""mendapatkan""/VERB, ""undangan""/NOUN, ""secara""/ADP, ""resmi""/ADJ, ""dari""/ADP, ""BWF""/PROPN, ""untuk""/SCONJ, ""menggantikan""/VERB, ""wakil""/NOUN, ""dari""/ADP, ""Jepang""/PROPN, ""Matsuyama""/PROPN, ""/""/PUNCT, ""Shida""/PROPN, ""yang""/PRON, ""mengundurkan""/VERB, ""diri""/PRON, "".""/PUNCT, ""Selain""/ADP, ""Gregoria""/PROPN, ""dan""/CCONJ, ""Apri""/PROPN, ""/""/PUNCT, ""Fadia""/PROPN, "",""/PUNCT, ""ganda""/NOUN, ""putra""/NOUN, ""Fajar""/PROPN, ""Alfian""/PROPN, ""/""/PUNCT, ""Muhammad""/PROPN, ""Rian""/PROPN, ""Ardianto""/PROPN, ""yang""/PRON, ""juga""/ADV, ""lolos""/VERB, ""ternyata""/ADV, ""baru""/ADJ, ""debut""/VERB, ""mentas""/NOUN, ""di""/ADP, ""ajang""/NOUN, ""BWF""/PROPN, ""World""/PROPN, ""Tour""/PROPN, ""Finals""/PROPN, "".""/PUNCT]"
