,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Title
0,0,5,0.6811,"indonesia, kegiatan, ekonomi, pendidikan, program, memiliki, universitas, bidang, acara, mahasiswa, sosial, bisnis, kerja, dunia, pariwisata, informasi, kampus, sekolah","['bamsoet', 'memburuknya', 'perekonomian', 'maju', 'china', 'berdampak', 'kinerja', 'ekonomi', 'domestik', 'contohnya', 'sektor', 'ekspor', 'diselenggarakan', 'sapma', 'pemuda', 'pancasila', 'bandung', 'universitas', 'pasundan', 'virtual', 'jakarta', 'bamsoet', 'memaparkan', 'survei', 'reuters', 'pertumbuhan', 'ekonomi', 'china', 'diproyeksikan', 'lambat', 'persen', 'target', 'persen', 'berpengaruh', 'indonesia', 'persen', 'impor', 'indonesia', 'bersumber', 'china', 'persen', 'ekspor', 'indonesia', 'china', 'sisi', 'nilai', 'investasi', 'bps', 'mencatat', 'nilai', 'investasi', 'china', 'periode', 'miliar', 'miliar', 'bamsoet', 'tingginya', 'angka', 'ketergantungan', 'ekonomi', 'indonesia', 'entitas', 'internasional', 'global', 'berdampak', 'nyata', 'perekonomian', 'dipertimbangkan', 'langkah', 'antisipasi', 'bamsoet', 'langkah', 'mendorong', 'kinerja', 'ekspor', 'diversifikasi', 'ekspor', 'samping', 'diversifikasi', 'produk', 'produk', 'ekspor', 'sinergi', 'selaras', 'kementerian', 'keuangan', 'kebijakan', 'moneter', 'bank', 'indonesia', 'menjaga', 'nilai', 'tukar', 'rupiah', 'mengendalikan', 'inflasi', 'stimulus', 'moneter', 'usaha', 'ketiga', 'pemberdayaan', 'sendi', 'perekonomian', 'memiliki', 'kontribusi', 'signifikan', 'perekonomian', 'kemampuan', 'menyerap', 'persen', 'menghimpun', 'persen', 'investasi', 'keberpihakan', 'umkm', 'diwujudkan', 'stimulus', 'kebijakan', 'mendorong', 'kemampuan', 'umkm', 'bersaing', 'era', 'disrupsi', 'persen', 'perekonomian', 'ditopang', 'umkm', 'kenyataannya', 'persen', 'umkm', 'memanfaatkan', 'menjalankan', 'usahanya', 'bamsoet', 'keterangannya', 'komunitas', 'global', 'berjibaku', 'menghadapi', 'ditandai', 'perlambatan', 'perekonomian', 'imf', 'memproyeksikan', 'pertumbuhan', 'ekonomi', 'dunia', 'persen', 'melemah', 'proyeksi', 'persen', 'bank', 'dunia', 'produk', 'domestik', 'bruto', 'pdb', 'dunia', 'menyusut', 'persen', 'terkontraksi', 'persen', 'kondisi', 'perekonomian', 'global', 'terancam', 'lonjakan', 'inflasi', 'inflasi', 'super', 'keuangan', 'global', 'menyebabkan', 'terancam', 'mengalami', 'kebangkrutan', 'ekonomi', 'ambruk', 'tercatat', 'mengajukan', 'permintaan', 'keuangan', 'dana', 'moneter', 'internasional', 'imf', 'patut', 'bersyukur', 'kinerja', 'ekonomi', 'hasil', 'memuaskan', 'pandangan', 'dana', 'moneter', 'internasional', 'imf', 'indonesia', 'dipandang', 'gejolak', 'ekonom', 'dunia', 'rentan', 'merujuk', 'data', 'statistik', 'bps', 'pertumbuhan', 'ekonomi', 'menunjukan', 'kinerja', 'memuaskan', 'persen', 'persen', 'meningkat', 'persen', 'bamsoet', 'wakil', 'golkar', 'menerangkan', 'kondisi', 'global', 'suram', 'menyebabkan', 'disrupsi', 'global', 'menimbulkan', 'krisis', 'ukraina', 'memicu', 'krisis', 'dunia', 'sepertiga', 'pasokan', 'gandum', 'dunia', 'disuplai', 'ukraina', 'produsen', 'gandum', 'ketujuh', 'dunia', 'produksi', 'eksportir', 'pupuk', 'dunia', 'menopang', 'sektor', 'pertanian', 'penghasil', 'nilai', 'ekspor', 'pupuk', 'rusia', 'miliar', 'rusia', 'ukraina', 'nilai', 'ekspor', 'pupuk', 'rusia', 'miliar', 'krisis', 'pangan', 'dunia', 'menyebabkan', 'ratusan', 'juta', 'penduduk', 'dunia', 'mengalami', 'kelaparan', 'akut', 'catatan', 'perserikatan', 'bangsa', 'bangsa', 'pbb', 'juta', 'penduduk', 'dunia', 'kondisi', 'kelaparan', 'sektor', 'energi', 'rusia', 'pengekspor', 'minyak', 'terbesar', 'dunia', 'persen', 'kebutuhan', 'negara', 'negara', 'eropa', 'bergantung', 'pasokan', 'rusia', 'bamsoet', 'pertumbuhan', 'ekonomi', 'indonesia', 'cenderung', 'stabil', 'persen', 'kondisi', 'menutup', 'fakta', 'ancaman', 'resesi', 'global', 'nyata', 'negara', 'ancaman', 'resesi', 'menghantui', 'negara', 'negara', 'maju', 'kekuatan', 'ekonomi', 'amerika', 'china', 'negara', 'eropa', 'pertumbuhan', 'ekonominya', 'diproyeksikan', 'persen', 'terbuai', 'pujian', 'imf', 'prinsip', 'kebijakan', 'menyikapi', 'ancaman', 'resesi', 'global', 'optimistis', 'waspada', 'komunitas', 'internasional', 'dampak', 'krisis', 'global', 'berpengaruh', 'ekonomi', 'negeri', 'sekuat', 'apapun', 'pondasi', 'perekonomian', 'nasional', 'membebaskan', 'pengaruh', 'kondisi', 'ekonomi', 'dunia', 'geopolitik', 'global', 'bamsoet', 'hadir', 'kegiatan', 'wakil', 'rektor', 'iii', 'universitas', 'pasundan', 'deden', 'ramdan', 'beserta', 'segenap', 'jajaran', 'civitas', 'akademika', 'universitas', 'pasundan', 'ketua', 'pengurus', 'cabang', 'satuan', 'siswa', 'pelajar', 'mahasiswa', 'sapma', 'pemuda', 'pancasila', 'bandung', 'donny', 'febrian', 'ketua_mpr', 'bambang_soesatyo', 'kondisi_perekonomian', 'negara_negara', 'seminar_nasional', 'pertumbuhan_ekonomi', 'mencapai_persen', 'tujuan_ekspor', 'perekonomian_nasional', 'negara_negara', 'tujuan_ekspor', 'produk_produk', 'kebijakan_fiskal', 'perekonomian_nasional', 'perekonomian_nasional', 'persen_total', 'tenaga_kerja', 'persen_total', 'perekonomian_nasional', 'pelaku_umkm', 'platform_digital', 'ketua_dpr', 'pertumbuhan_ekonomi', 'kondisi_perekonomian', 'krisis_energi', 'krisis_pangan', 'krisis_keuangan', 'bantuan_keuangan', 'titik_terang', 'badan_pusat', 'pertumbuhan_ekonomi', 'mencapai_persen', 'kuartal_meningkat', 'persen_kuartal', 'meningkat_persen', 'kuartal_iii', 'ketua_partai', 'perang_rusia', 'rantai_pasok', 'krisis_pangan', 'krisis_energi', 'perang_rusia', 'krisis_pangan', 'rusia_ukraina', 'juta_ton', 'terbesar_dunia', 'mencapai_miliar', 'perang_rusia', 'mencapai_miliar', 'krisis_pangan', 'terbesar_dunia', 'bahan_bakar', 'negara_negara', 'pertumbuhan_ekonomi', 'ancaman_resesi', 'negara_berkembang', 'ancaman_resesi', 'negara_negara', 'amerika_serikat', 'ancaman_resesi', 'perekonomian_nasional', 'kondisi_ekonomi']","['seminar', 'sapma', 'pemuda', 'pancasila', 'bamsoet', 'bicara', 'ancaman', 'krisis', 'global']"
1,1,1,0.8087,"pemerintah, pembangunan, impor, indonesia, perusahaan, program, data, petani, beras, nasional, industri, ton, ekonomi, produksi, lingkungan, infrastruktur, memiliki, jakarta","['guncangan', 'melanda', 'perusahaan', 'asuransi', 'mengambil', 'langkah', 'kerja', 'diduga', 'pemicunya', 'digitalisasi', 'asuransi', 'membeli', 'polis', 'asuransi', 'aplikasi', 'pengamat', 'perasuransian', 'irvan', 'rahardjo', 'digitalisasi', 'keniscayaan', 'menurutnya', 'masuk', 'akal', 'phk', 'buah', 'transformasi', 'dipicu', 'pandemi', 'menyebabkan', 'pembatasan', 'tatap', 'muka', 'fasilitasi', 'relaksasi', 'peraturan', 'transaksi', 'asuransi', 'tatap', 'muka', 'keharusan', 'terangnya', 'dihubungi', 'kendati', 'irvan', 'perkembangan', 'digitalisasi', 'sepenuhnya', 'menggantikan', 'peran', 'manusia', 'menurutnya', 'bisnis', 'asuransi', 'sentuhan', 'personal', 'direktur', 'eksekutif', 'asosiasi', 'asuransi', 'indonesia', 'aaui', 'bern', 'dwyanto', 'menekankan', 'digitalisasi', 'berimbas', 'langsung', 'peningkatan', 'aktivitas', 'phk', 'menurutnya', 'teknologi', 'menggantikan', 'peran', 'manusia', 'penggunaan', 'aplikasi', 'mempermudah', 'mengenal', 'kebutuhan', 'memahami', 'produk', 'asuransi', 'memutuskan', 'membeli', 'pemicu', 'phk', 'bern', 'perusahaan', 'berbenah', 'persiapan', 'antisipasi', 'ekonomi', 'diharapkan', 'industri', 'adaptasi', 'transformasi', 'bisnis', 'model', 'proses', 'bisnis', 'efisien', 'bertahan', 'persaingan', 'ketat', 'terangnya', 'sisi', 'bern', 'menampik', 'perusahaan', 'menghadapi', 'permasalahan', 'usaha', 'pengawasan', 'keuangan', 'ojk', 'perusahaan', 'kondisi', 'sehat', 'phk', 'tanda', 'perusahaan', 'asuransi', 'bagal', 'bayar', 'halaman', 'pemutusan_hubungan', 'ekonomi_global', 'tata_kelola', 'otoritas_jasa', 'keuangan_ojk', 'klik_halaman']","['badai', 'phk', 'terjang', 'industri', 'asuransi']"
2,2,6,0.8338,"ekonomi, jokowi, indonesia, pemerintah, negara, politik, terkait, presiden, kerja, jawa, menteri, gubernur, hukum, ganjar, daerah, rakyat, umk, bangsa","['relawan', 'tuan', 'guru', 'tgdg', 'mengadakan', 'doa', 'zikir', 'paya', 'pinang', 'sumatera', 'acara', 'dilaksanakan', 'terinspirasi', 'sosok', 'dinilai', 'relawan', 'religius', 'menunggu', 'konsolidasi', 'alhamdulillah', 'membuktikan', 'janji', 'ketua', 'tuan', 'guru', 'arifin', 'sosok', 'dikenal', 'serdang', 'bedagai', 'menurutnya', 'sosok', 'dikenal', 'ulama', 'sosok', 'mengikuti', 'biografinya', 'didikan', 'tuanya', 'bagus', 'orangnya', 'jujur', 'amanah', 'ganjar', 'sosok', 'kerap', 'menyerap', 'aspirasi', 'santri', 'pemuka', 'agama', 'terbukti', 'program', 'ekonomi', 'dikhususkan', 'santri', 'ganjar', 'meningkatkan', 'kemandirian', 'ponpes', 'santri', 'alumni', 'ponpes', 'program', 'menggiatkan', 'program', 'ekonomi', 'berbasis', 'pesantren', 'menyelenggarakan', 'pelatihan', 'pendampingan', 'wirausaha', 'menurutnya', 'program', 'kinerja', 'ganjar', 'program', 'menitikberatkan', 'pengembangan', 'generasi', 'muda', 'santri', 'lihat', 'ganjar', 'memperhatikan', 'mengupayakan', 'santri', 'mandiri', 'melibatkan', 'generasi', 'muda', 'membangun', 'peradaban', 'sosialisasi', 'ganjar', 'sumatera', 'bertujuan', 'luas', 'sosok', 'ganjar', 'lakukan', 'langkat', 'deli', 'serdang', 'tebing', 'sergei', 'medan', 'tutupnya', 'dukung_ganjar', 'ganjar_pranowo', 'dukung_ganjar', 'keterangan_tertulis', 'ekonomi_kerakyatan', 'pondok_pesantren', 'ganjar_pranowo', 'ganjar_pranowo', 'ganjar_pranowo']","['relawan', 'tgdg', 'gelar', 'doa', 'dukung', 'ganjar', 'pranowo', 'sumut']"
3,3,6,0.7604,"ekonomi, jokowi, indonesia, pemerintah, negara, politik, terkait, presiden, kerja, jawa, menteri, gubernur, hukum, ganjar, daerah, rakyat, umk, bangsa","['wakil', 'pembina', 'wanbin', 'buka', 'suara', 'santer', 'kabar', 'loncat', 'persatuan', 'pembangunan', 'ppp', 'mengaku', 'kader', 'kader', 'patuh', 'tegak', 'lurus', 'arahan', 'prabowo', 'sandiaga', 'kompleks', 'istana', 'kepresidenan', 'sandiaga', 'menanggapi', 'pernyataan', 'harian', 'gerindra', 'sufmi', 'dasco', 'ahmad', 'menyebut', 'gerindra', 'sandiaga', 'mengklaim', 'hubungan', 'gerindra', 'sinergis', 'harmonis', 'berhubungan', 'pimpinan', 'gerindra', 'pernyataan', 'dasco', 'tanggapan', 'kali', 'diundang', 'ppp', 'bermitra', 'anggota', 'gerindra', 'kader', 'sandiaga', 'lantas', 'berbicara', 'sopan', 'santun', 'pegangan', 'berkarier', 'politik', 'mantan', 'wagub', 'mengikuti', 'arahan', 'ketua', 'gerindra', 'prabowo', 'subianto', 'berharap', 'pelajaran', 'politik', 'fatsun', 'politik', 'genggam', 'erat', 'diundang', 'masuk', 'gerindra', 'bergabung', 'bernaung', 'pimpinan', 'prabowo', 'arahan', 'beliau', 'panduan', 'imbuh', 'sandiaga', 'sufmi', 'dasco', 'ahmad', 'menyebut', 'sandiaga', 'menteri', 'partai', 'gerindra', 'pernyataan', 'dasco', 'posisi', 'sandiaga', 'menteri', 'ekonomi', 'andai', 'pindah', 'gerindra', 'ppp', 'menteri', 'haknya', 'presiden', 'gitu', 'dasco', 'kompleks', 'parlemen', 'senayan', 'jakarta', 'dasco', 'slot', 'menteri', 'gerindra', 'sandiaga', 'menteri', 'gerindra', 'gerindra', 'diambil', 'profesional', 'gerindra', 'pertahanan', 'kkp', 'dasco', 'ketua_dewan', 'partai_gerindra', 'sandiaga_uno', 'partai_gerindra', 'partai_gerindra', 'teman_teman', 'dki_jakarta', 'ketua_partai', 'sandiaga_uno', 'partai_gerindra', 'menteri_pariwisata', 'ekonomi_kreatif']","['sandiaga', 'ppp', 'mitra', 'kader', 'gerindra']"
4,4,6,0.4001,"ekonomi, jokowi, indonesia, pemerintah, negara, politik, terkait, presiden, kerja, jawa, menteri, gubernur, hukum, ganjar, daerah, rakyat, umk, bangsa","['kesuksesan', 'cerita', 'peran', 'baliknya', 'mengecilkan', 'peran', 'ayah', 'perjuangan', 'tersendiri', 'hati', 'contohnya', 'ibunda', 'elon', 'musk', 'maye', 'musk', 'menjalani', 'peran', 'tua', 'tunggal', 'memiliki', 'andil', 'mengantarkan', 'putranya', 'mendirikan', 'perusahaan', 'tesla', 'spacex', 'kisah', 'ekonomi', 'bercerita', 'didapatkannya', 'berkat', 'sang', 'mien', 'berperan', 'guru', 'teman', 'diskusi', 'hidupnya', 'kisah', 'sukses', 'berkat', 'peranan', 'elon', 'musk', 'uno', 'pegiat', 'bandung', 'bernama', 'wendi', 'paisal', 'cerita', 'tersendiri', 'pengorbanan', 'sang', 'ibunda', 'kesuksesan', 'usaha', 'fesyen', 'miliknya', 'media', 'wendi', 'bercerita', 'bisnisnya', 'terpuruk', 'berkat', 'peran', 'sang', 'berhasil', 'bangkit', 'membuka', 'toko', 'onlinenya', 'shopee', 'nama', 'indahfashion', 'usaha', 'wendi', 'omzet', 'sukses', 'ekspor', 'memberdayakan', 'tinggal', 'ketinggalan', 'wendi', 'menceritakan', 'sang', 'ibunda', 'imas', 'mashitoh', 'berjuang', 'mencukupi', 'keluarganya', 'indonesia', 'tki', 'tinggal', 'kampung', 'terpencil', 'surade', 'sukabumi', 'kondisi', 'keluarga', 'tergolong', 'pendapatan', 'petani', 'alhamdulillah', 'makan', 'beli', 'beli', 'kebutuhan', 'nggak', 'situ', 'memutuskan', 'tki', 'kenangnya', 'sekembalinya', 'sang', 'wendi', 'mengenali', 'wajah', 'perempuan', 'melahirkannya', 'bertahun', 'berjumpa', 'jemput', 'rumah', 'saudara', 'meluk', 'nangis', 'bingung', 'bersamaan', 'sedih', 'wendi', 'seiring', 'berjalannya', 'wendi', 'kerap', 'kali', 'menceritakan', 'keluh', 'kesahnya', 'sang', 'permasalahan', 'hadapi', 'bisnisnya', 'bisnis', 'garmen', 'kecilan', 'milik', 'wendi', 'terpuruk', 'menjual', 'alat', 'produksi', 'anjlok', 'bisnis', 'anjlok', 'mesin', 'dijual', 'kondisi', 'bisnis', 'terpuruk', 'langsung', 'ambil', 'pinjaman', 'bank', 'juta', 'kasihin', 'modal', 'usaha', 'tambahan', 'wendi', 'hasil', 'jerih', 'payahnya', 'tki', 'membantu', 'modal', 'anaknya', 'imas', 'rela', 'terjun', 'langsung', 'mendukung', 'kelancaran', 'produksi', 'wendi', 'sang', 'membantu', 'proses', 'merajut', 'sweater', 'nggak', 'udah', 'berumur', 'tetep', 'maksa', 'bantuin', 'menjahit', 'sweater', 'alhamdulillah', 'bangkit', 'titik', 'tutup', 'wendi', 'wendi', 'imas', 'sosok', 'pahlawan', 'tergantikan', 'berkat', 'dukungan', 'moral', 'material', 'sang', 'kegigihannya', 'menggali', 'ilmu', 'berjualan', 'online', 'kampus', 'umkm', 'shopee', 'ekspor', 'bandung', 'bisnis', 'wendi', 'perlahan', 'bangkit', 'meraih', 'keuntungan', 'puluhan', 'juta', 'rupiah', 'rangka', 'mendukung', 'perjuangan', 'jerih', 'payah', 'membangkitkan', 'semangat', 'berwirausaha', 'shopee', 'shopee', 'menghadirkan', 'festival', 'momen', 'festival', 'penawaran', 'extra', 'voucher', 'favorit', 'diskon', 'persen', 'tanggal', 'pengguna', 'promo', 'kilat', 'persen', 'khusus', 'dihadirkan', 'puncak', 'perayaan', 'festival', 'promo', 'menarik', 'festival', 'shopee', 'bermakna', 'lewatkan', 'kesempatan', 'mengapresiasi', 'perjuangan', 'ibunda', 'tercinta', 'menteri_pariwisata', 'ekonomi_kreatif', 'sandiaga_uno', 'sandiaga_uno', 'umkm_lokal', 'mengalami_peningkatan', 'kebutuhan_hidup', 'tenaga_kerja', 'arab_saudi', 'arab_saudi', 'tanah_air']","['harap', 'kisah', 'perjuangan', 'besarkan', 'pengusaha', 'penuh', 'nyali']"
5,5,6,0.4777,"ekonomi, jokowi, indonesia, pemerintah, negara, politik, terkait, presiden, kerja, jawa, menteri, gubernur, hukum, ganjar, daerah, rakyat, umk, bangsa","['menko', 'polhukam', 'mahfud', 'pemodal', 'asing', 'memiliki', 'indonesia', 'mahfud', 'dimanfaatkan', 'perkembangan', 'perekonomiannya', 'batasannya', 'kehadiran', 'bertekad', 'dituntut', 'konstitusi', 'menjaga', 'indonesia', 'mahfud', 'tugu', 'nol', 'kilometer', 'sabang', 'provinsi', 'aceh', 'keterangannya', 'penegasan', 'indonesia', 'pulaunya', 'dimanfaatkan', 'produktif', 'pembangunan', 'ekonomi', 'batasan', 'dibeli', 'dijual', 'asing', 'pemodal', 'asing', 'mahfud', 'tugu', 'nol', 'kilometer', 'aceh', 'wartawan', 'pengumuman', 'lelang', 'kepulauan', 'widi', 'kegiatan', 'investasi', 'batasannya', 'pengelolaan', 'dialihkan', 'tangan', 'tangan', 'menyebut', 'hak', 'usaha', 'dimanfaatkan', 'modal', 'asing', 'batas', 'batas', 'kegiatan', 'investasi', 'pembatasan', 'penggunaannya', 'intinya', 'tanah', 'sepenuhnya', 'dikuasai', 'negara', 'dialihkan', 'tangan', 'tangan', 'mahfud', 'ketua', 'pengarah', 'badan', 'nasional', 'pengelola', 'perbatasan', 'bnpp', 'mahfud', 'menteri', 'negeri', 'tito', 'karnavian', 'kepala', 'bnpp', 'pendataan', 'ulang', 'indonesia', 'menandai', 'kehadiran', 'sabang', 'daerah', 'terluar', 'kemendagri', 'teknis', 'operasionalnya', 'bnpp', 'pendataan', 'indonesia', 'mahfud', 'berdasarkan', 'catatan', 'indonesia', 'memiliki', 'pulau', 'pulau', 'luasnya', 'ribu', 'kilometer', 'persegi', 'selebihnya', 'pulau', 'pulau', 'menempel', 'pulau', 'pulau', 'pulau_pulau', 'pulau_pulau', 'pulau_pulau', 'pulau_pulau']","['mahfud', 'kepulauan', 'widi', 'pulau', 'dimiliki', 'asing']"
6,6,5,0.763,"indonesia, kegiatan, ekonomi, pendidikan, program, memiliki, universitas, bidang, acara, mahasiswa, sosial, bisnis, kerja, dunia, pariwisata, informasi, kampus, sekolah","['alternatif', 'moda', 'transportasi', 'banyuwangi', 'seiring', 'diluncurkan', 'kereta', 'indonesia', 'kai', 'kereta', 'menambah', 'pilihan', 'wisatawan', 'ujung', 'pulau', 'jawa', 'diluncurkan', 'menjelang', 'musim', 'nataru', 'sekira', 'berharap', 'kai', 'membuka', 'layanan', 'banyuwangi', 'banyuwangi', 'tujuannya', 'berwisata', 'berinvestasi', 'bupati', 'banyuwangi', 'ipuk', 'fiestiandani', 'peluncuran', 'tujuan', 'banyuwangi', 'stasiun', 'ketapang', 'ipuk', 'menambah', 'pilihan', 'moda', 'transportasi', 'berkunjung', 'banyuwangi', 'warga', 'banyuwangi', 'berpergian', 'via', 'jalur', 'memanfaatkan', 'kereta', 'kereta', 'diangkut', 'barang', 'dimanfaatkan', 'transportasi', 'logistik', 'dimanfaatkan', 'mengirim', 'barang', 'ipuk', 'tambahan', 'moda', 'transportasi', 'ipuk', 'berdampak', 'perputaran', 'ekonomi', 'warga', 'banyuwangi', 'harapannya', 'pertumbuhan', 'kesejahteraan', 'nama', 'dipakai', 'keunggulan', 'banyuwangi', 'pungkasnya', 'vice', 'presiden', 'kai', 'daop', 'jember', 'broer', 'rizal', 'tujuan', 'operasional', 'lepas', 'banyuwangi', 'tujuan', 'banyaknya', 'destinasi', 'wisata', 'dikunjungi', 'pilihan', 'perjalanan', 'jawa', 'broer', 'kesempatan', 'melayani', 'perjalanan', 'banyuwangi', 'semarang', 'rute', 'menurutnya', 'penumpang', 'kereta', 'lintas', 'banyuwangi', 'terlayani', 'kereta', 'banyuwangi', 'pilihan', 'layanan', 'kai', 'langsung', 'semarang', 'banyuwangi', 'imbuh', 'informasi', 'blambangan', 'beroperasi', 'pekan', 'minggunya', 'kereta', 'memiliki', 'kategori', 'gerbong', 'ekonomi', 'eksekutif', 'blambangan', 'ekspres', 'diberangkatkan', 'stasiun', 'ketapang', 'stasiun', 'semarang', 'pemberangkatan', 'stasiun', 'semarang', 'stasiun', 'ketapang', 'blambangan_ekspres', 'kereta_api', 'blambangan_ekspres', 'libur_natal', 'semarang_tawang', 'blambangan_ekspres', 'teman_teman', 'pelaku_umkm', 'mendorong_pertumbuhan', 'blambangan_ekspres', 'blambangan_ekspres', 'destinasi_wisata', 'kereta_api', 'blambangan_ekspres', 'blambangan_ekspres', 'blambangan_ekspres', 'semarang_tawang', 'semarang_tawang']","['moda', 'transportasi', 'banyuwangi', 'blambangan', 'ekspres']"
7,7,5,0.72,"indonesia, kegiatan, ekonomi, pendidikan, program, memiliki, universitas, bidang, acara, mahasiswa, sosial, bisnis, kerja, dunia, pariwisata, informasi, kampus, sekolah","['asdp', 'indonesia', 'ferry', 'persero', 'mencatat', 'kinerja', 'konsolidasi', 'positif', 'asdp', 'membukukan', 'pendapatan', 'triliun', 'mencetak', 'miliar', 'corporate', 'secretary', 'asdp', 'indonesia', 'ferry', 'persero', 'shelvy', 'arifin', 'asdp', 'mempertahankan', 'kinerja', 'positif', 'perekonomian', 'dunia', 'terdampak', 'pandemi', 'covid', 'ukraina', 'berdampak', 'negatif', 'dunia', 'resesi', 'ekonomi', 'negara', 'dunia', 'asdp', 'berupaya', 'menjalankan', 'operasional', 'bisnis', 'efektif', 'efisien', 'mendukung', 'pelayanan', 'logistik', 'nasional', 'kondisi', 'krisis', 'berdampak', 'nilai', 'tukar', 'inflasi', 'mempersulit', 'situasi', 'bisnis', 'industri', 'terkecuali', 'bisnis', 'penyeberangan', 'komponen', 'biaya', 'utamanya', 'solar', 'shelvy', 'asdp', 'berhasil', 'membukukan', 'korporat', 'miliar', 'mengalami', 'pertumbuhan', 'miliar', 'pencapaian', 'target', 'miliar', 'iii', 'pencapaian', 'kinerja', 'positif', 'asdp', 'dikontribusikan', 'kinerja', 'penyeberangan', 'produksi', 'perintis', 'komersial', 'gabungan', 'produksi', 'penumpang', 'dibandingkan', 'realisasi', 'periode', 'kendaraan', 'roda', 'unit', 'ribu', 'unit', 'kendaraan', 'roda', 'ribu', 'unit', 'dibandingkan', 'realisasi', 'periode', 'ribu', 'unit', 'barang', 'mencapai', 'ribu', 'ton', 'menurun', 'dibandingkan', 'realisasi', 'ribu', 'ton', 'semester', 'proyeksikan', 'mencetak', 'laba', 'miliar', 'persen', 'terserap', 'target', 'rencana', 'kerja', 'anggaran', 'perusahaan', 'rkap', 'perusahaan', 'membidik', 'laba', 'miliar', 'tumbuh', 'persen', 'laba', 'miliar', 'shelvy', 'asdp', 'mencatatkan', 'tren', 'pertumbuhan', 'kinerja', 'keuangan', 'positif', 'laba', 'asdp', 'tercatat', 'miliar', 'meningkat', 'miliar', 'turun', 'miliar', 'laba', 'asdp', 'melonjak', 'miliar', 'turun', 'pandemi', 'miliar', 'melesat', 'miliar', 'kinerja', 'pendapatan', 'tumbuh', 'signifikan', 'periode', 'pendapatan', 'asdp', 'tercatat', 'triliun', 'melonjak', 'triliun', 'triliun', 'melesat', 'triliun', 'triliun', 'melonjak', 'triliun', 'halaman', 'triwulan_iii', 'laba_bersih', 'kondisi_perekonomian', 'pandemi_covid', 'perang_rusia', 'harga_minyak', 'krisis_energi', 'bahan_bakar', 'keterangan_tertulis', 'triwulan_iii', 'laba_bersih', 'laba_bersih', 'triwulan_iii', 'mencapai_juta', 'mencapai_ribu', 'mencapai_ribu', 'laba_bersih', 'klik_halaman']","['laba', 'bersih', 'asdp', 'triwulan', 'iii', 'capai']"
8,8,6,0.5102,"ekonomi, jokowi, indonesia, pemerintah, negara, politik, terkait, presiden, kerja, jawa, menteri, gubernur, hukum, ganjar, daerah, rakyat, umk, bangsa","['pemerintah', 'indonesia', 'resmi', 'inbreng', 'saham', 'mengalihkan', 'kepemilikan', 'saham', 'lembar', 'semen', 'indonesia', 'tbk', 'sig', 'saham', 'seri', 'nilai', 'mewakili', 'semen', 'baturaja', 'kelanjutan', 'program', 'integrasi', 'semen', 'proses', 'hak', 'memesan', 'efek', 'hmetd', 'penandatanganan', 'akta', 'inbreng', 'wakil', 'kartika', 'wirjoatmodjo', 'sig', 'donny', 'arsal', 'kantor', 'jakarta', 'sig', 'donny', 'arsal', 'transaksi', 'inbreng', 'saham', 'mengubah', 'porsi', 'kepemilikan', 'negara', 'saham', 'pengendali', 'sig', 'negara', 'memiliki', 'saham', 'seri', 'dwiwarna', 'semen', 'baturaja', 'integrasi', 'semen', 'baturaja', 'sig', 'langkah', 'memperkuat', 'posisi', 'bumn', 'semen', 'menghadapi', 'tantangan', 'pasar', 'kompetitif', 'sig', 'terbukti', 'menciptakan', 'nilai', 'sinergi', 'entitas', 'grup', 'competitive', 'advantage', 'persaingan', 'industri', 'semen', 'dikutip', 'donny', 'integrasi', 'semen', 'baturaja', 'sig', 'memiliki', 'potensi', 'sinergi', 'mendukung', 'posisi', 'melengkapi', 'footprint', 'bumn', 'semen', 'sumatera', 'pasar', 'domestik', 'terbesar', 'memenangkan', 'persaingan', 'ketat', 'manfaat', 'besarnya', 'negara', 'memantapkan', 'langkah', 'sig', 'perusahaan', 'penyedia', 'solusi', 'bahan', 'bangunan', 'terdepan', 'regional', 'wakil', 'bumn', 'kartika', 'wirjoatmodjo', 'menyelesaikan', 'milestone', 'rencana', 'transformasi', 'bumn', 'streamlining', 'clustering', 'semen', 'sektor', 'strategis', 'mendorong', 'bumn', 'semen', 'penggerak', 'industri', 'semen', 'berkelanjutan', 'optimalisasi', 'distribusi', 'pemasaran', 'efisiensi', 'produksi', 'terkoordinasi', 'regional', 'nasional', 'indonesia', 'memiliki', 'proyeksi', 'pertumbuhan', 'ekonomi', 'sehat', 'kisaran', 'dimana', 'kuartal', 'berjalan', 'cepat', 'momen', 'realisasi', 'pembangunan', 'ikn', 'katalis', 'infrastruktur', 'properti', 'berkontribusi', 'ekonomi', 'berharap', 'kurun', 'industri', 'semen', 'pulih', 'inovasi', 'optimalisasi', 'efisiensi', 'mengatasi', 'beban', 'biaya', 'menjaga', 'struktur', 'biaya', 'konsistensi', 'ebitda', 'tutupnya', 'sub_klaster', 'menteri_bumn', 'direktur_utama', 'kementerian_bumn', 'direktur_utama', 'sub_klaster', 'keterangan_tertulis', 'sub_klaster', 'menteri_bumn', 'sub_klaster', 'sub_klaster', 'pertumbuhan_ekonomi', 'daya_beli', 'pemulihan_ekonomi']","['alihkan', 'saham', 'baturaja', 'sig', 'pemerintah', 'pegang', 'kendali']"
